datetime,date,userID,locationID,buildingID,chargingLen,originLocationID,originChargingHour,incentive,score
2018-07-03 21:00:00,0703,604380H,50911,13,2.0,50911,20,0,-1.0
2018-07-03 08:00:00,0703,605074H,50261,9,2.0,50911,23,10,0.8151716360042488
2018-07-03 21:00:00,0703,519392,50909,8,1.0,50909,21,0,-1.0
2018-07-03 18:00:00,0703,605074H,50268,19,2.0,50911,21,9,0.631815797884398
2018-07-03 08:00:00,0703,604380H,50268,19,1.0,50911,22,3,0.8028127254086491
2018-07-03 22:00:00,0703,605083H,50911,13,1.0,50911,22,0,-1.0
2018-07-03 08:00:00,0703,604380H,50266,10,1.0,50911,23,10,0.7604357248845104
2018-07-03 08:00:00,0703,607706,51200,15,1.0,50911,17,10,0.7818275952090208
2018-07-03 08:00:00,0703,604175,51199,1,3.0,50911,21,10,0.7518577502107051
2018-07-03 08:00:00,0703,607263,50240,17,2.0,50349,21,10,0.7531945019663091
2018-07-03 19:00:00,0703,604771H,50338,16,1.0,50240,16,8,0.3846081844968734
2018-07-03 08:00:00,0703,606620,50909,8,1.0,50911,17,10,0.7519862151445145
2018-07-03 18:00:00,0703,607289,50675,18,3.0,50269,5,10,0.4718289257002324
2018-07-03 08:00:00,0703,607263,50267,14,3.0,50349,5,10,0.7508041119030868
2018-07-03 08:00:00,0703,601555,50338,16,2.0,50911,7,10,0.7310737265615674
2018-07-03 18:00:00,0703,604771H,50267,14,2.0,50240,9,9,0.4626705575547287
2018-07-03 04:00:00,0703,605079H,50240,17,2.0,50692,10,10,0.0637960410785934
2018-07-03 23:00:00,0703,600963,50911,13,1.0,50911,11,0,-1.0
2018-07-03 08:00:00,0703,604738H,50349,7,2.0,50268,3,10,0.7920006744274464
2018-07-03 08:00:00,0703,604903H,50230,0,1.0,50266,12,10,0.8016131721415587
2018-07-03 08:00:00,0703,604796H,50841,2,1.0,50267,13,3,0.6701164071592857
2018-07-03 23:00:00,0703,605074H,50911,13,1.0,50911,14,0,-1.0
2018-07-03 15:00:00,0703,605079H,50692,3,2.0,50692,15,0,-1.0
2018-07-03 09:00:00,0703,606363,50266,10,3.0,51087,16,10,0.5221357055875289
2018-07-03 09:00:00,0703,603990,50230,0,2.0,50911,16,8,0.5036737603125184
2018-07-03 16:00:00,0703,607613,50692,3,2.0,50692,11,0,-1.0
2018-07-03 13:00:00,0703,604832H,50267,14,2.0,50267,13,0,-1.0
2018-07-03 00:00:00,0703,604380H,50911,13,2.0,50911,13,0,-1.0
2018-07-03 16:00:00,0703,602814,50269,12,4.0,50269,14,0,-1.0
2018-07-03 17:00:00,0703,605074H,51087,4,1.0,50911,15,7,0.1851224860264219
2018-07-03 18:00:00,0703,606363,51200,15,3.0,50909,15,7,0.4954443275766395
2018-07-03 00:00:00,0703,604380H,50911,13,3.0,50911,21,0,-1.0
2018-07-03 16:00:00,0703,604620H,50349,7,2.0,50349,16,0,-1.0
2018-07-03 19:00:00,0703,604796H,50349,7,2.0,50267,21,8,0.3938147741835638
2018-07-03 10:00:00,0703,605235,50263,11,2.0,51087,21,8,0.4450373684068603
2018-07-03 13:00:00,0703,603548,50349,7,3.0,50911,22,8,0.2555786435824401
2018-07-03 11:00:00,0703,604761H,50349,7,2.0,50349,11,0,-1.0
2018-07-03 08:00:00,0703,604380H,50268,19,2.0,50911,16,0,0.6042881021066135
2018-07-03 13:00:00,0703,602859,51087,4,2.0,51087,10,0,-1.0
2018-07-03 09:00:00,0703,607263,51198,5,3.0,50349,13,9,0.557272983766194
2018-07-03 09:00:00,0703,600963,50269,12,2.0,50911,10,10,0.6298717748040294
2018-07-03 21:00:00,0703,602859,51087,4,3.0,51087,10,0,-1.0
2018-07-03 23:00:00,0703,604738H,50240,17,1.0,50268,0,6,0.0381724316597497
2018-07-03 10:00:00,0703,606177,50840,6,1.0,50911,0,10,0.6732591649589748
2018-07-03 00:00:00,0703,606177,50911,13,2.0,50911,0,0,-1.0
2018-07-03 10:00:00,0703,604735H,50692,3,2.0,50268,3,10,0.6835834020466837
2018-07-03 03:00:00,0703,518009,50911,13,2.0,50911,3,0,-1.0
2018-07-03 09:00:00,0703,605083H,50909,8,1.0,50911,0,6,0.6538447437525879
2018-07-03 18:00:00,0703,607289,50263,11,2.0,50269,4,9,0.4950243320641067
2018-07-03 14:00:00,0703,605079H,50692,3,1.0,50692,9,0,-1.0
2018-07-03 00:00:00,0703,519287,50911,13,2.0,50911,9,0,-1.0
2018-07-03 10:00:00,0703,605079H,50261,9,2.0,50692,9,7,0.6633056448155384
2018-07-03 10:00:00,0703,607083,50349,7,1.0,50349,10,0,-1.0
2018-07-03 05:00:00,0703,607224,50692,3,1.0,50911,3,6,0.0630587451472212
2018-07-03 15:00:00,0703,604730H,51087,4,1.0,50263,17,6,0.2726885098167474
2018-07-03 00:00:00,0703,607855,50911,13,2.0,50911,14,0,-1.0
2018-07-03 14:00:00,0703,604749H,51200,15,2.0,51200,14,0,-1.0
2018-07-03 09:00:00,0703,604771H,50841,2,1.0,50240,14,0,0.7603073055813634
2018-07-03 10:00:00,0703,604758H,51200,15,2.0,50263,15,2,0.7107395242979664
